-0.0035765,-0.0085119,0.31418,0.8035,-0.48717,-0.035717,1.5708,-0.16702,8.3509e-05,0.73496,4.3633e-11,-0.004477,-0.31148,-0.7964,0.48492,0.020297,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.003636,-0.0088816,0.31427,0.80361,-0.4872,-0.03601,1.5708,-0.16702,8.3509e-05,0.73496,-9.0542e-12,-0.0047695,-0.31147,-0.79639,0.48492,0.019881,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0036953,-0.0092562,0.31435,0.80371,-0.48723,-0.036308,1.5708,-0.16702,8.3509e-05,0.73496,-9.0581e-12,-0.0050668,-0.31147,-0.79639,0.48492,0.01946,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0037541,-0.0096357,0.31444,0.80382,-0.48726,-0.036611,1.5708,-0.16702,8.3509e-05,0.73496,-9.062e-12,-0.005369,-0.31147,-0.79638,0.48491,0.019035,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0038127,-0.01002,0.31452,0.80392,-0.48729,-0.036919,1.5708,-0.16702,8.3509e-05,0.73496,4.3618e-11,-0.0056761,-0.31146,-0.79637,0.48491,0.018606,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0038709,-0.010409,0.31461,0.80402,-0.48732,-0.037232,1.5708,-0.16702,8.3509e-05,0.73496,4.4037e-11,-0.005988,-0.31146,-0.79636,0.4849,0.018173,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0039288,-0.010803,0.31469,0.80412,-0.48735,-0.037549,1.5708,-0.16702,8.3509e-05,0.73496,4.4065e-11,-0.0063047,-0.31145,-0.79635,0.4849,0.017735,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0039863,-0.011202,0.31477,0.80421,-0.48737,-0.037871,1.5708,-0.16702,8.3509e-05,0.73496,4.3762e-11,-0.0066262,-0.31145,-0.79634,0.48489,0.017294,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0040435,-0.011605,0.31485,0.80431,-0.4874,-0.038198,1.5708,-0.16702,8.3509e-05,0.73496,4.3274e-11,-0.0069525,-0.31145,-0.79633,0.48489,0.016848,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0041004,-0.012013,0.31493,0.8044,-0.48743,-0.03853,1.5708,-0.16702,8.3509e-05,0.73496,4.3246e-11,-0.0072834,-0.31144,-0.79632,0.48488,0.016398,-1.57,0.16702,0,-0.73488,0.034907,0,0
